wikidata_id_a,wikidata_id_b,trec_id
Q188522,Q5024793,17217
Q132087,Q1412867,17218
Q11995,Q16882004,17222
Q362005,Q65068949,17223
Q181923,Q12135,17224
Q3003209,Q11033,17225
Q155635,Q1768566,17228
Q252022,Q131123,17231
Q400674,Q107394799,17232
Q1197806,Q156537,17233
Q9597,Q187082,17237
Q824,Q15763232,17239
Q870449,Q3003209,17241
Q179991,Q105677219,17244
Q85799996,Q20998959,17246
Q132087,Q3563989,17250
Q394575,Q96407993,17253
Q1194891,Q107394799,17257
Q1252981,Q74304,17266
Q5051926,Q16555,17268
Q7316825,Q22063662,17273
Q847796,Q96407993,17275
Q21050320,Q1603,17276
Q161491,Q4104783,17280
Q77,Q107394799,17282
Q23558,Q69883,17284
Q832491,Q155656,17285
Q8449772,Q105726,17288
Q6817463,Q8333,17297
Q5092270,Q7914465,17298
Q7283,Q2900682,17303
Q1353040,Q104835804,17307
Q4791298,Q111945786,17309
Q7404297,Q1400881,17318
Q105985,Q66096,17329
Q1379359,Q374610,17331
Q4824194,Q7317960,17335
Q244878,Q1160206,17340
Q5741431,Q194907,17341
Q2456689,Q49297,17344
Q5668175,Q267406,17345
Q1339409,Q41171,17359
Q7336229,Q161701,17361
Q161701,Q15745296,17364
Q12135,Q782,17365
Q1023945,Q468565,17368
Q1199053,Q1453477,17373
Q2271580,Q8044847,17374
Q1768566,Q908666,17389
Q183560,Q6853,17401
Q104864702,Q11229,17406
Q626981,Q310984,17411
Q837710,Q816,17413
Q3243002,Q387400,17414
Q29995,Q346848,17415
Q866324,Q1260023,17416
Q3510521,Q7257447,17417
Q30,Q101609467,17419
Q15320003,Q7315941,17420
Q427883,Q183560,17427
Q166332,Q23198657,17428
Q96376061,Q8411445,17430
Q1509,Q5308931,17434
Q519076,Q2630687,17435
Q939616,Q30,17436
Q346848,Q1603,17447
Q838119,Q223739,17451
Q99,Q180538,17455
Q96373707,Q131749,17467
Q179991,Q100892309,17469
Q182413,Q5260921,17470
Q181467,Q3284355,17471
Q1618728,Q4116200,17473
Q1067527,Q173235,17477
Q527905,Q7398599,17479
Q908826,Q104813447,17483
Q174876,Q223642,17491
Q9176,Q50701460,17496
Q167311,Q603948,17500
Q22063662,Q2630687,17504
Q182311,Q113100,17508
Q1295678,Q2699491,17521
Q388013,Q14651385,17523
Q7914465,Q5097933,17528
Q5521440,Q3526359,17529
Q7560,Q6028820,17535
Q191081,Q2933820,17539
Q96373707,Q7144814,17542
Q11722177,Q1141459,17544
Q2673594,Q1172315,17550
Q16874683,Q96,17555
Q540571,Q715156,17559
Q38624,Q11722177,17566
Q226624,Q917069,17570
Q8452,Q174876,17575
Q157661,Q83319,17587
Q527905,Q11995,17590
Q2211650,Q5185424,17595
Q812056,Q398628,17596
Q527905,Q17027869,17599
Q6473911,Q193894,17605
Q302471,Q44918,17610
Q1298120,Q7416010,17618
Q214700,Q82352,17619
Q480477,Q4268,17622
Q4488757,Q804,17625
Q58185346,Q973587,17628
Q565176,Q224895,17632
Q4168000,Q10806,17634
Q110632155,Q3845002,17642
Q69897,Q413931,17647
Q42138,Q6004986,17648
Q1221899,Q40821,17656
Q1326731,Q2813992,17664
Q5097914,Q7257447,17673
Q54745709,Q2623912,17676
Q409411,Q1059,17680
Q1459937,Q2623912,17683
Q210871,Q3933280,17687
Q10806,Q4599385,17688
Q402820,Q949616,17690
Q1209096,Q577754,17692
Q133772,Q202517,17704
Q720862,Q58185346,17707
Q922381,Q1769284,17709
Q542276,Q16768157,17711
Q7202211,Q6534968,17712
Q105677219,Q267406,17717
Q1581,Q300377,17722
Q320561,Q239757,17723
Q6025218,Q115686881,17724
Q850210,Q424976,17728
Q7257447,Q2814063,17731
Q12131,Q1195410,17739
Q75,Q6349938,17744
Q3003209,Q409411,17745
Q202882,Q4917,17749
Q85793224,Q1144593,17753
Q870337,Q3085671,17762
Q66096,Q2623912,17763
Q30,Q2623912,17766
Q188522,Q1091190,17768
Q400674,Q7972825,17771
Q835173,Q229280,17772
Q527905,Q28135300,17773
Q104857390,Q4605181,17785
Q128581,Q423762,17797
Q48525,Q58185346,17806
Q317309,Q603948,17808
Q7240824,Q16927658,17809
Q48525,Q1339409,17811
Q229280,Q7336229,17814
Q12131,Q30,17816
Q317309,Q2043282,17817
Q917069,Q15752765,17820
Q4173909,Q16263505,17821
Q27611,Q30,17824
Q2221765,Q16882004,17825
Q626981,Q127060,17829
Q5636232,Q212961,17835
Q5690825,Q12128,17837
Q7617847,Q1025099,17843
Q161701,Q169872,17846
Q18389,Q4530482,17849
Q15751964,Q428,17851
Q2095549,Q862632,17853
Q814232,Q1728882,17875
Q30638383,Q603948,17884
Q1056391,Q861654,17887
Q28153896,Q16035842,17897
Q7131086,Q269365,17899
Q867648,Q113677740,17903
Q49297,Q848624,17904
Q108144643,Q444353,17908
Q905008,Q5097982,17910
Q186302,Q818,17911
Q945238,Q2246112,17913
Q106310774,Q51679,17915
Q18050,Q5146580,17916
Q628807,Q7164805,17917
Q645938,Q156537,17918
Q43015,Q683595,17923
Q427523,Q268404,17924
Q6421849,Q5097982,17927
Q5,Q1337087,17928
Q114166549,Q1268748,17933
Q2333935,Q104858363,17936
Q15378732,Q11698,17941
Q832491,Q53640989,17945
Q85758606,Q158593,17954
Q428363,Q507443,17955
Q174876,Q188823,17956
Q107639374,Q7978194,17957
Q1568346,Q2623912,17961
Q1415,Q1397560,17965
Q27898601,Q5195682,17967
Q424976,Q210912,17968
Q48525,Q5282696,17969
Q113677740,Q2623912,17970
Q188460,Q109391,17976
Q115519417,Q3960056,17986
Q12608273,Q818,17989
Q317441,Q1269144,17992
Q1603,Q1339137,18012
Q17019978,Q16857188,18018
Q317441,Q11995,18019
Q5183784,Q7315941,18022
Q291174,Q1509,18029
Q5169211,Q16863733,18031
Q158593,Q188297,18034
Q5308931,Q99,18037
Q11661,Q58185346,18044
Q6703080,Q115376,18047
Q6581817,Q4791298,18055
Q16746066,Q74304,18057
Q527905,Q193894,18064
Q42317814,Q512599,18078
Q2306047,Q597404,18085
Q322481,Q7758608,18086
Q8543604,Q1889114,18090
Q7645936,Q2812823,18097
Q2613040,Q1391,18100
Q3312129,Q995616,18107
Q1295678,Q2623912,18111
Q1515281,Q5153125,18112
Q183129,Q928,18117
Q16857188,Q12131,18120
Q3717891,Q64624413,18123
Q247118,Q18965,18130
Q11401,Q1195410,18136
Q1406449,Q318217,18138
Q669480,Q2575460,18139
Q270510,Q107394799,18144
Q58185346,Q53640989,18145
Q399644,Q24022978,18148
Q108144643,Q12131,18149
Q7404297,Q6498684,18150
Q832237,Q246400,18153
Q645938,Q912437,18155
Q210871,Q1538499,18168
Q1128050,Q543310,18171
Q58185346,Q11315785,18185
Q277871,Q771,18193
Q48525,Q1062630,18200
Q6500773,Q3505712,18205
Q1349892,Q3137678,18207
Q225197,Q731112,18216
Q1574054,Q1326354,18228
Q1400881,Q34404,18232
Q16555,Q7972825,18234
Q234252,Q96373707,18236
Q208414,Q11680195,18237
Q680909,Q4071650,18241
Q4577,Q5227381,18246
Q1477856,Q4575848,18247
Q1430789,Q7317724,18249
Q577,Q246899,18269
Q21964272,Q2814058,18273
Q818,Q182868,18275
Q5357778,Q23852,18278
Q193170,Q11698,18282
Q1192568,Q1192556,18284
Q3184856,Q7315941,18287
Q2807,Q6534968,18292
Q85797355,Q5468154,18293
Q451924,Q683595,18300
Q1400881,Q771,18301
Q134130,Q977650,18303
Q122067,Q7403450,18305
Q126691,Q228036,18309
Q877054,Q48698978,18310
Q6046081,Q1365622,18311
Q344059,Q1209096,18316
Q831058,Q1933337,18321
Q3462557,Q229280,18323
Q397098,Q12135,18324
Q1216998,Q5097982,18328
Q192299,Q4116200,18329
Q11588306,Q7315941,18330
Q626981,Q17014551,18347
Q4071650,Q12131,18350
Q3984210,Q300377,18351
Q227502,Q1334327,18354
Q399234,Q727928,18363
Q5097914,Q2813135,18364
Q6132159,Q2623912,18366
Q8532219,Q7257447,18368
Q128581,Q160105,18371
Q37260,Q7443701,18373
Q182796,Q15,18377
Q6916613,Q55553990,18381
Q5612679,Q471880,18386
Q142153,Q268404,18389
Q111165792,Q8035084,18399
Q1181506,Q17782144,18402
Q142292,Q39087617,18403
Q95483912,Q178803,18407
Q97613923,Q189760,18410
Q131123,Q212734,18414
Q65717185,Q14669060,18424
Q565176,Q30,18427
Q110632155,Q16863733,18428
Q572931,Q99,18431
Q105473468,Q1885391,18437
Q15378732,Q30,18439
Q3238071,Q99,18446
Q105972808,Q193894,18452
Q657588,Q30,18453
Q179179,Q512599,18454
Q1009526,Q109558110,18458
Q63489977,Q1209096,18461
Q28441555,Q30,18468
Q4794029,Q850210,18473
Q2654207,Q142153,18475
Q12128,Q142153,18477
Q30,Q170404,18479
Q5462698,Q158593,18480
Q860740,Q3960056,18483
Q4928663,Q107027,18488
Q525,Q115178805,18493
Q7817,Q218971,18496
Q310984,Q587682,18498
Q4207359,Q759508,18503
Q110632155,Q6936232,18505
Q4806846,Q1581,18506
Q1339409,Q48525,18515
Q2043282,Q194489,18524
Q49297,Q227502,18531
Q210871,Q1538499,18532
Q2613040,Q100,18533
Q69897,Q96407993,18535
Q1091804,Q1415275,18536
Q5850917,Q134130,18537
Q1056396,Q2510714,18541
Q519076,Q1071027,18548
Q626981,Q10928179,18550
Q58185346,Q1400881,18551
Q23397,Q216634,18552
Q733968,Q21282855,18559
Q18351474,Q8529708,18561
Q917069,Q37739,18562
Q480477,Q7889829,18572
Q7069477,Q503804,18574
Q6806472,Q2630687,18580
Q53640989,Q1117196,18600
Q23548,Q254367,18608
Q399234,Q3277720,18611
Q399644,Q1432684,18618
Q16939396,Q1393,18620
Q111165792,Q62,18621
Q168002,Q193894,18625
Q23198657,Q58185346,18628
Q475966,Q4959031,18630
Q409411,Q527905,18631
Q919526,Q7215843,18640
Q448244,Q772298,18642
Q242875,Q174876,18643
Q30,Q1091190,18645
Q152074,Q1588,18656
Q942326,Q277773,18658
Q317441,Q13042834,18659
Q159733,Q5741431,18668
Q412284,Q259516,18672
Q912416,Q1374831,18673
Q7257447,Q4605243,18682
Q933382,Q212344,18684
Q2672801,Q282136,18690
Q552592,Q7302587,18691
Q96404773,Q2623912,18708
Q12131,Q192581,18715
Q190875,Q6028820,18716
Q680909,Q30,18717
Q1635875,Q7817,18722
Q5266681,Q967647,18727
Q5183784,Q13415025,18733
Q1062630,Q12748,18739
Q178095,Q115376,18740
Q73544,Q6646863,18745
Q2274517,Q269365,18752
Q7964839,Q2193887,18754
Q35805,Q6028820,18757
Q4577,Q870449,18762
Q7201371,Q5690825,18763
Q705133,Q759,18769
Q153025,Q564383,18770
Q223557,Q621303,18771
Q226797,Q2900682,18777
Q396289,Q8970901,18779
Q999558,Q1326336,18780
Q8676,Q2623912,18782
Q5097933,Q115376,18787
Q4088301,Q96,18790
Q4780963,Q1768566,18792
Q48525,Q2479254,18795
Q11675,Q1210094,18796
Q399644,Q42761,18799
Q4115986,Q1649,18805
Q39825,Q30,18819
Q4676677,Q2249676,18821
Q338075,Q467752,18823
Q43410,Q2623912,18828
Q186290,Q5308931,18837
Q1916282,Q96393128,18838
Q3003209,Q1345738,18842
Q144322,Q96407993,18843
Q30,Q227502,18845
Q242875,Q79785,18846
Q8449772,Q5071068,18852
Q6532502,Q462058,18856
Q115686881,Q3003209,18859
Q155656,Q269365,18861
Q1023945,Q837710,18863
Q419342,Q16863733,18868
Q7380575,Q1221,18870
Q683595,Q1091190,18872
Q17151708,Q30,18878
Q6785039,Q289612,18879
Q7900189,Q364473,18881
Q85797355,Q6534968,18882
Q4999084,Q2623912,18886
Q1001437,Q7257447,18891
Q293381,Q423220,18893
Q917069,Q552461,18894
Q1916282,Q5636232,18897
Q27958213,Q3003209,18899
Q2001056,Q3077124,18914
Q1009314,Q8366851,18915
Q3988718,Q180686,18916
Q238536,Q686,18917
Q5071068,Q48525,18921
Q85799996,Q351791,18922
Q5690825,Q96,18926
Q30,Q142153,18930
Q307462,Q283681,18931
Q48674677,Q211402,18935
Q5156383,Q16153408,18936
Q865927,Q229280,18950
Q895848,Q947859,18958
Q23558,Q99,18960
Q5196494,Q1889114,18962
Q1216998,Q331954,18963
Q200383,Q263084,18972
Q2606784,Q49669,18975
Q527905,Q396289,18978
Q8449772,Q8218523,18979
Q5045770,Q16863733,18980
Q600086,Q411482,18982
Q904923,Q32566,18985
Q430024,Q190,18987
Q7336229,Q917069,18989
Q1339409,Q895848,18990
Q700875,Q289612,19004
Q16939396,Q343644,19007
Q5174734,Q16857188,19008
Q858576,Q453115,19009
Q7398599,Q2058262,19020
Q188460,Q1456,19025
Q131502,Q30,19027
Q1497,Q2623912,19029
Q210439,Q37836,19036
Q240081,Q74304,19040
Q108862898,Q1587249,19042
Q1972874,Q131347,19044
Q108144643,Q48525,19049
Q137308,Q43467,19050
Q7235822,Q108144643,19055
Q3368748,Q2914812,19058
Q818,Q8449772,19067
Q7240824,Q629029,19073
Q400674,Q99,19074
Q6675695,Q5151,19087
Q329525,Q182413,19089
Q17155766,Q705450,19091
Q11344,Q1768566,19094
Q15816471,Q55726838,19096
Q3786521,Q1783607,19104
Q291174,Q2900682,19105
Q18520,Q18659,19108
Q850210,Q17072272,19119
Q203767,Q650238,19122
Q2283,Q1268470,19124
Q110632155,Q16857188,19131
Q771,Q15751964,19159
Q5357778,Q1139046,19162
Q1387,Q749939,19165
Q5208091,Q1339409,19166
Q9129,Q5,19170
Q211709,Q514525,19183
Q16857188,Q1520311,19188
Q189760,Q66096,19189
Q4207359,Q872745,19194
Q7923722,Q1889114,19199
Q1787013,Q80336,19201
Q15623474,Q1538499,19203
Q683595,Q99,19207
Q956711,Q23198657,19221
Q398628,Q1395034,19225
Q53640989,Q23198657,19226
Q1574054,Q3068198,19229
Q683563,Q5259911,19232
Q58185346,Q104864702,19238
Q1365622,Q7102069,19243
Q39825,Q178803,19247
Q845252,Q2876213,19248
Q229280,Q30,19250
Q5690825,Q1759284,19252
Q69897,Q16153408,19253
Q1980404,Q279283,19259
Q2456689,Q1768566,19260
Q179991,Q1765251,19262
Q1768566,Q246899,19263
Q8818459,Q261127,19277
Q824,Q1221,19280
Q811122,Q16555,19283
Q2193647,Q338075,19284
Q7443701,Q5476244,19286
Q15133865,Q10806,19289
Q170758,Q900457,19292
Q3909414,Q3077124,19294
Q69897,Q4959031,19302
Q6806600,Q180686,19304
Q1221899,Q115519417,19312
Q153025,Q16863733,19313
Q65058412,Q20077126,19317
Q186350,Q51804688,19325
Q680909,Q104864702,19329
Q113536206,Q446473,19330
Q7336229,Q37525,19339
Q6028820,Q396833,19341
Q30,Q2035701,19345
Q108144643,Q108755820,19346
Q657326,Q3622113,19350
Q11661,Q658096,19352
Q16857188,Q1949963,19353
Q1623029,Q226595,19356
Q3184856,Q3003209,19359
Q110632155,Q85758606,19363
Q5308931,Q4676677,19366
Q6028820,Q186161,19369
Q7842393,Q6666831,19370
Q4577,Q8449772,19371
Q161959,Q1339409,19378
Q505802,Q30,19381
Q668,Q12739,19384
Q1400881,Q7404297,19388
Q367036,Q2997557,19393
Q8366851,Q6806472,19397
Q1125472,Q220888,19399
Q99,Q5690825,19404
Q15708691,Q7257447,19405
Q4698924,Q201608,19406
Q179671,Q804,19410
Q747023,Q7335383,19411
Q53640989,Q99,19415
Q3473024,Q3003209,19417
Q60735641,Q1418426,19419
Q127537,Q1415,19421
Q1643563,Q2623912,19422
Q4825990,Q3087172,19424
Q85797355,Q17949,19426
Q1339409,Q7257447,19429
Q466,Q2623912,19432
Q685744,Q1339409,19435
Q246400,Q41958,19438
Q1497,Q6534968,19440
Q3112721,Q1415,19448
Q2342932,Q707540,19449
Q310984,Q108089297,19451
Q332050,Q7914465,19457
Q341289,Q6784025,19458
Q74560,Q11995,19459
Q97613923,Q12131,19470
Q105985,Q111165792,19472
Q1117196,Q7315941,19478
Q174876,Q43196,19481
Q158033,Q648666,19492
Q1459937,Q188770,19495
Q428363,Q3003209,19497
Q208791,Q30,19498
Q784210,Q174193,19502
Q7336229,Q128581,19506
Q4780963,Q1768566,19507
Q290687,Q626981,19513
Q815334,Q6279182,19520
Q994507,Q848318,19525
Q1425700,Q6534968,19532
Q171917,Q23558,19546
Q185675,Q1049,19550
Q1210094,Q1810735,19553
Q895848,Q48525,19558
Q16857188,Q3003209,19559
Q16263505,Q35805,19561
Q501542,Q173,19562
Q2300281,Q2623912,19563
Q7817,Q7629194,19565
Q950671,Q1339409,19568
Q194489,Q17314078,19572
Q22063662,Q194489,19579
Q939134,Q341021,19580
Q411482,Q1057179,19583
Q937312,Q186161,19584
Q7404297,Q20026887,19586
Q111170145,Q1580600,19590
Q527905,Q5467169,19594
Q11588306,Q2623912,19597
Q98149276,Q3133438,19612
Q140053,Q61875850,19614
Q4006581,Q18562479,19619
Q7260222,Q28135300,19623
Q12969754,Q105677219,19624
Q228036,Q771,19632
Q1130322,Q1091190,19633
Q189533,Q322563,19635
Q94708,Q2623912,19646
Q9112672,Q264647,19648
Q188628,Q174876,19650
Q98149276,Q1053964,19651
Q2479254,Q448244,19652
Q7257902,Q5690825,19655
Q1417728,Q55638,19663
Q870337,Q1916282,19664
Q829020,Q1260023,19666
Q5690825,Q6025218,19672
Q30,Q6199411,19673
Q9112672,Q264647,19676
Q2464757,Q247101,19677
Q28153896,Q7316825,19678
Q17087302,Q1178021,19683
Q69897,Q85797355,19684
Q226222,Q6484502,19690
Q12131,Q2814025,19693
Q5351109,Q181467,19694
Q3238071,Q1454,19695
Q419342,Q870337,19696
Q111950379,Q85758606,19707
Q1049885,Q111945786,19711
Q730920,Q1334327,19718
Q159421,Q1810735,19725
Q11299,Q2809402,19731
Q1869705,Q2249676,19732
Q231486,Q673958,19736
Q255239,Q2474068,19754
Q307462,Q3661655,19756
Q7257447,Q30,19759
Q2300281,Q229280,19764
Q108291551,Q1088113,19771
Q41171,Q2814058,19781
Q225351,Q331283,19787
Q16857188,Q30,19789
Q466,Q5533606,19792
Q178095,Q749939,19800
Q5446466,Q2611637,19804
Q131,Q399644,19808
Q231483,Q1302726,19812
Q7978194,Q2623912,19815
Q4671327,Q16863733,19819
Q105972808,Q16555,19820
Q5959052,Q23556,19822
Q12131,Q23852,19826
Q23852,Q2623912,19836
Q174876,Q1603,19839
Q1196456,Q1175643,19843
Q96377285,Q131123,19845
Q105196,Q1204,19852
Q6140833,Q5097982,19855
Q96377285,Q210064,19868
Q749939,Q1334327,19872
Q43410,Q291174,19873
Q210871,Q48525,19882
Q179991,Q737510,19884
Q830493,Q193894,19891
Q7889822,Q1204,19892
Q69539,Q5690825,19896
Q1649,Q118,19898
Q586573,Q2623912,19899
Q219707,Q2623912,19901
Q23204,Q3184856,19902
Q5295418,Q7315941,19903
Q109558110,Q1923776,19905
Q48282,Q48537,19909
Q16422,Q6703080,19910
Q7817,Q11661,19912
Q140845,Q56872446,19917
Q80336,Q1221,19919
Q900264,Q3808900,19923
Q9217334,Q95483912,19930
Q1059,Q7200288,19936
Q7136799,Q11772,19938
Q96373707,Q7144814,19939
Q1494,Q55241,19944
Q225351,Q5097982,19948
Q176464,Q65052300,19949
Q194465,Q17385447,19957
Q1172486,Q101609467,19959
Q95483912,Q917540,19972
Q79522,Q2813319,19973
Q1931511,Q790,19975
Q23198657,Q69897,19979
Q104791024,Q225197,19980
Q850210,Q1649,19986
Q16857188,Q162668,19991
Q115686881,Q7849860,19995
